,Station,Date,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,PrecipTotal,Month,Year
2287,2,2013-06-09,83,58,70.5,53,61.0,0.0,6.0,0.01,6,2013
2288,1,2013-06-10,76,60,68.0,63,65.0,0.0,3.0,0.26,6,2013
2289,2,2013-06-10,75,61,68.0,61,64.0,0.0,3.0,0.85,6,2013
2290,1,2013-06-11,83,60,71.5,62,67.0,0.0,7.0,0.0,6,2013
2291,2,2013-06-11,84,60,72.0,61,66.0,0.0,7.0,0.24,6,2013
2292,1,2013-06-12,86,63,74.5,64,67.0,0.0,10.0,0.75,6,2013
2293,2,2013-06-12,87,64,75.5,64,67.0,0.0,11.0,0.25,6,2013
2294,1,2013-06-13,73,58,65.5,54,59.0,0.0,1.0,0.0,6,2013
2295,2,2013-06-13,72,59,65.5,53,59.0,0.0,1.0,0.0,6,2013
2296,1,2013-06-14,78,56,67.0,51,57.0,0.0,2.0,0.0,6,2013
2297,2,2013-06-14,76,57,66.5,50,57.0,0.0,2.0,0.0,6,2013
2298,1,2013-06-15,80,58,69.0,62,65.0,0.0,4.0,0.17,6,2013
2299,2,2013-06-15,81,61,71.0,60,64.0,0.0,6.0,0.12,6,2013
2300,1,2013-06-16,86,69,77.5,62,67.0,0.0,13.0,0.0,6,2013
2301,2,2013-06-16,83,69,76.0,62,67.0,0.0,11.0,0.0,6,2013
2302,1,2013-06-17,88,59,73.5,55,63.0,0.0,9.0,0.03,6,2013
2303,2,2013-06-17,88,62,75.0,56,64.0,0.0,10.0,0.1,6,2013
2304,1,2013-06-18,71,56,63.5,52,56.0,1.0,0.0,0.0,6,2013
2305,2,2013-06-18,70,57,63.5,52,57.0,1.0,0.0,0.01,6,2013
2306,1,2013-06-19,75,53,64.0,46,55.0,1.0,0.0,0.0,6,2013
2307,2,2013-06-19,75,57,66.0,46,56.0,0.0,1.0,0.0,6,2013
2308,1,2013-06-20,86,56,71.0,58,64.0,0.0,6.0,0.0,6,2013
2309,2,2013-06-20,86,62,74.0,57,64.0,0.0,9.0,0.0,6,2013
2310,1,2013-06-21,82,68,75.0,65,68.0,0.0,10.0,0.79,6,2013
2311,2,2013-06-21,85,70,77.5,63,67.0,0.0,13.0,0.11,6,2013
2312,1,2013-06-22,80,67,73.5,67,69.0,0.0,9.0,0.04,6,2013
2313,2,2013-06-22,83,70,76.5,65,69.0,0.0,12.0,0.0,6,2013
2314,1,2013-06-23,87,66,76.5,68,71.0,0.0,12.0,0.84,6,2013
2315,2,2013-06-23,89,69,79.0,66,70.0,0.0,14.0,0.0,6,2013
2316,1,2013-06-24,89,67,78.0,67,69.0,0.0,13.0,0.18,6,2013
2317,2,2013-06-24,86,68,77.0,65,69.0,0.0,12.0,0.14,6,2013
2318,1,2013-06-25,85,67,76.0,69,71.0,0.0,11.0,0.03,6,2013
2319,2,2013-06-25,87,70,78.5,67,71.0,0.0,14.0,0.0,6,2013
2320,1,2013-06-26,80,66,73.0,67,68.0,0.0,8.0,1.48,6,2013
2321,2,2013-06-26,81,68,74.5,65,68.0,0.0,10.0,0.19,6,2013
2322,1,2013-06-27,90,64,77.0,67,70.0,0.0,12.0,0.92,6,2013
2323,2,2013-06-27,91,66,78.5,65,69.0,0.0,14.0,0.59,6,2013
2324,1,2013-06-28,83,67,75.0,61,66.0,0.0,10.0,0.0,6,2013
2325,2,2013-06-28,83,68,75.5,60,65.0,0.0,11.0,0.16,6,2013
2326,1,2013-06-29,72,64,68.0,59,62.0,0.0,3.0,0.0,6,2013
2327,2,2013-06-29,72,64,68.0,59,62.0,0.0,3.0,0.0,6,2013
2328,1,2013-06-30,77,62,69.5,52,59.0,0.0,5.0,0.0,6,2013
2329,2,2013-06-30,76,64,70.0,52,60.0,0.0,5.0,0.0,6,2013
2330,1,2013-07-01,75,59,67.0,51,58.0,0.0,2.0,0.0,7,2013
2331,2,2013-07-01,75,61,68.0,50,58.0,0.0,3.0,0.0,7,2013
2332,1,2013-07-02,68,60,64.0,52,57.0,1.0,0.0,0.0,7,2013
2333,2,2013-07-02,68,62,65.0,53,58.0,0.0,0.0,0.0,7,2013
2334,1,2013-07-03,72,59,65.5,60,62.0,0.0,1.0,0.02,7,2013
2335,2,2013-07-03,74,62,68.0,60,62.0,0.0,3.0,0.07,7,2013
2336,1,2013-07-04,83,56,69.5,61,64.0,0.0,5.0,0.0,7,2013
2337,2,2013-07-04,83,61,72.0,59,65.0,0.0,7.0,0.0,7,2013
2338,1,2013-07-05,86,60,73.0,61,66.0,0.0,8.0,0.0,7,2013
2339,2,2013-07-05,87,63,75.0,60,66.0,0.0,10.0,0.0,7,2013
2340,1,2013-07-06,83,65,74.0,65,68.0,0.0,9.0,0.0,7,2013
2341,2,2013-07-06,82,71,76.5,63,68.0,0.0,12.0,0.0,7,2013
2342,1,2013-07-07,88,70,79.0,67,71.0,0.0,14.0,0.0,7,2013
2343,2,2013-07-07,89,70,79.5,66,71.0,0.0,15.0,0.0,7,2013
2344,1,2013-07-08,86,70,78.0,71,74.0,0.0,13.0,0.5,7,2013
2345,2,2013-07-08,87,71,79.0,70,72.0,0.0,14.0,0.84,7,2013
2346,1,2013-07-09,85,73,79.0,74,75.0,0.0,14.0,0.0,7,2013
2347,2,2013-07-09,85,75,80.0,72,75.0,0.0,15.0,0.01,7,2013
2348,1,2013-07-10,85,66,75.5,65,70.0,0.0,11.0,0.0,7,2013
2349,2,2013-07-10,87,66,76.5,65,69.0,0.0,12.0,0.0,7,2013
2350,1,2013-07-11,81,64,72.5,54,62.0,0.0,8.0,0.0,7,2013
2351,2,2013-07-11,80,63,71.5,52,61.0,0.0,7.0,0.0,7,2013
2352,1,2013-07-12,83,58,70.5,53,61.0,0.0,6.0,0.0,7,2013
2353,2,2013-07-12,82,60,71.0,54,62.0,0.0,6.0,0.0,7,2013
2354,1,2013-07-13,84,62,73.0,59,65.0,0.0,8.0,0.0,7,2013
2355,2,2013-07-13,83,67,75.0,58,65.0,0.0,10.0,0.0,7,2013
2356,1,2013-07-14,88,72,80.0,66,71.0,0.0,15.0,0.0,7,2013
2357,2,2013-07-14,88,73,80.5,66,70.0,0.0,16.0,0.0,7,2013
2358,1,2013-07-15,89,71,80.0,71,74.0,0.0,15.0,0.09,7,2013
2359,2,2013-07-15,91,75,83.0,71,74.0,0.0,18.0,0.02,7,2013
2360,1,2013-07-16,92,73,82.5,72,75.0,0.0,18.0,0.0,7,2013
2361,2,2013-07-16,93,77,85.0,70,75.0,0.0,20.0,0.01,7,2013
2362,1,2013-07-17,94,76,85.0,72,76.0,0.0,20.0,0.0,7,2013
2363,2,2013-07-17,95,77,86.0,70,75.0,0.0,21.0,0.0,7,2013
2364,1,2013-07-18,95,77,86.0,72,76.0,0.0,21.0,0.0,7,2013
2365,2,2013-07-18,96,79,87.5,71,76.0,0.0,23.0,0.0,7,2013
2366,1,2013-07-19,96,71,83.5,70,75.0,0.0,19.0,0.58,7,2013
2367,2,2013-07-19,97,75,86.0,69,75.0,0.0,21.0,0.0,7,2013
2368,1,2013-07-20,89,71,80.0,64,69.0,0.0,15.0,0.06,7,2013
2369,2,2013-07-20,88,72,80.0,63,69.0,0.0,15.0,0.01,7,2013
2370,1,2013-07-21,88,68,78.0,65,69.0,0.0,13.0,0.01,7,2013
2371,2,2013-07-21,89,72,80.5,63,69.0,0.0,16.0,0.0,7,2013
2372,1,2013-07-22,87,71,79.0,66,71.0,0.0,14.0,0.0,7,2013
2373,2,2013-07-22,90,72,81.0,64,70.0,0.0,16.0,0.0,7,2013
2374,1,2013-07-23,78,63,70.5,60,64.0,0.0,6.0,0.03,7,2013
2375,2,2013-07-23,80,65,72.5,58,64.0,0.0,8.0,0.0,7,2013
2376,1,2013-07-24,72,60,66.0,51,58.0,0.0,1.0,0.0,7,2013
2377,2,2013-07-24,73,62,67.5,48,57.0,0.0,3.0,0.0,7,2013
2378,1,2013-07-25,81,57,69.0,54,61.0,0.0,4.0,0.0,7,2013
2379,2,2013-07-25,81,58,69.5,52,60.0,0.0,5.0,0.0,7,2013
2380,1,2013-07-26,70,62,66.0,61,63.0,0.0,1.0,0.39,7,2013
2381,2,2013-07-26,74,65,69.5,58,62.0,0.0,5.0,0.01,7,2013
2382,1,2013-07-27,65,55,60.0,51,56.0,5.0,0.0,0.0,7,2013
2383,2,2013-07-27,68,57,62.5,49,55.0,2.0,0.0,0.0,7,2013
2384,1,2013-07-28,69,54,61.5,50,55.0,3.0,0.0,0.0,7,2013
2385,2,2013-07-28,71,55,63.0,47,54.0,2.0,0.0,0.0,7,2013
2386,1,2013-07-29,76,57,66.5,55,59.0,0.0,2.0,0.0,7,2013
2387,2,2013-07-29,76,58,67.0,53,59.0,0.0,2.0,0.0,7,2013
2388,1,2013-07-30,74,57,65.5,59,62.0,0.0,1.0,0.04,7,2013
2389,2,2013-07-30,74,61,67.5,56,61.0,0.0,3.0,0.0,7,2013
2390,1,2013-07-31,75,62,68.5,64,65.0,0.0,4.0,0.5,7,2013
2391,2,2013-07-31,75,64,69.5,63,65.0,0.0,5.0,0.18,7,2013
2392,1,2013-08-01,81,61,71.0,57,62.0,0.0,6.0,0.0,8,2013
2393,2,2013-08-01,82,61,71.5,54,62.0,0.0,7.0,0.0,8,2013
2394,1,2013-08-02,84,62,73.0,63,67.0,0.0,8.0,0.63,8,2013
2395,2,2013-08-02,86,65,75.5,62,66.0,0.0,11.0,0.41,8,2013
2396,1,2013-08-03,81,64,72.5,55,62.0,0.0,8.0,0.0,8,2013
2397,2,2013-08-03,79,66,72.5,54,62.0,0.0,8.0,0.0,8,2013
2398,1,2013-08-04,75,60,67.5,56,61.0,0.0,3.0,0.0,8,2013
2399,2,2013-08-04,74,60,67.0,55,61.0,0.0,2.0,0.0,8,2013
2400,1,2013-08-05,75,58,66.5,59,62.0,0.0,2.0,0.07,8,2013
2401,2,2013-08-05,76,63,69.5,56,61.0,0.0,5.0,0.02,8,2013
2402,1,2013-08-06,83,67,75.0,68,70.0,0.0,10.0,0.04,8,2013
2403,2,2013-08-06,85,68,76.5,65,69.0,0.0,12.0,0.0,8,2013
2404,1,2013-08-07,89,67,78.0,68,71.0,0.0,13.0,0.0,8,2013
2405,2,2013-08-07,91,70,80.5,67,71.0,0.0,16.0,0.01,8,2013
2406,1,2013-08-08,78,65,71.5,56,62.0,0.0,7.0,0.0,8,2013
2407,2,2013-08-08,79,69,74.0,55,62.0,0.0,9.0,0.0,8,2013
2408,1,2013-08-09,82,59,70.5,60,65.0,0.0,6.0,0.0,8,2013
2409,2,2013-08-09,84,62,73.0,58,65.0,0.0,8.0,0.0,8,2013
2410,1,2013-08-10,81,64,72.5,57,59.3108843537415,0.0,8.0,0.0,8,2013
2411,2,2013-08-10,81,68,74.5,55,63.0,0.0,10.0,0.0,8,2013
2412,1,2013-08-11,81,60,70.5,61,59.3108843537415,0.0,6.0,0.01,8,2013
2413,2,2013-08-11,84,63,73.5,57,64.0,0.0,9.0,0.0,8,2013
2414,1,2013-08-12,82,67,74.5,65,68.0,0.0,10.0,0.27,8,2013
2415,2,2013-08-12,85,69,77.0,63,59.3108843537415,0.0,12.0,0.66,8,2013
2416,1,2013-08-13,70,58,64.0,52,58.0,1.0,0.0,0.0,8,2013
2417,2,2013-08-13,71,62,66.5,50,57.0,0.0,2.0,0.0,8,2013
2418,1,2013-08-14,72,56,64.0,50,56.0,1.0,0.0,0.0,8,2013
2419,2,2013-08-14,71,58,64.5,49,56.0,0.0,0.0,0.0,8,2013
2420,1,2013-08-15,75,55,65.0,53,58.0,0.0,0.0,0.0,8,2013
2421,2,2013-08-15,74,57,65.5,50,58.0,0.0,1.0,0.0,8,2013
2422,1,2013-08-16,82,55,68.5,52,60.0,0.0,4.0,0.0,8,2013
2423,2,2013-08-16,82,58,70.0,51,60.0,0.0,5.0,0.0,8,2013
2424,1,2013-08-17,81,57,69.0,56,62.0,0.0,4.0,0.0,8,2013
2425,2,2013-08-17,79,60,69.5,55,62.0,0.0,5.0,0.0,8,2013
2426,1,2013-08-18,81,59,70.0,57,63.0,0.0,5.0,0.0,8,2013
2427,2,2013-08-18,81,62,71.5,57,64.0,0.0,7.0,0.0,8,2013
2428,1,2013-08-19,85,57,71.0,60,65.0,0.0,6.0,0.0,8,2013
2429,2,2013-08-19,86,63,74.5,58,65.0,0.0,10.0,0.0,8,2013
2430,1,2013-08-20,88,66,77.0,62,68.0,0.0,12.0,0.0,8,2013
2431,2,2013-08-20,88,68,78.0,61,67.0,0.0,13.0,0.0,8,2013
2432,1,2013-08-21,90,68,79.0,65,70.0,0.0,14.0,0.01,8,2013
2433,2,2013-08-21,91,70,80.5,64,70.0,0.0,16.0,0.05,8,2013
2434,1,2013-08-22,78,68,73.0,67,69.0,0.0,8.0,0.23,8,2013
2435,2,2013-08-22,78,67,72.5,66,68.0,0.0,8.0,0.36,8,2013
2436,1,2013-08-23,82,62,72.0,55,63.0,0.0,7.0,0.0,8,2013
2437,2,2013-08-23,81,64,72.5,55,63.0,0.0,8.0,0.0,8,2013
2438,1,2013-08-24,86,60,73.0,59,65.0,0.0,8.0,0.0,8,2013
2439,2,2013-08-24,86,64,75.0,56,64.0,0.0,10.0,0.0,8,2013
2440,1,2013-08-25,89,65,77.0,62,68.0,0.0,12.0,0.0,8,2013
2441,2,2013-08-25,89,68,78.5,60,67.0,0.0,14.0,0.0,8,2013
2442,1,2013-08-26,92,70,81.0,68,72.0,0.0,16.0,0.0,8,2013
2443,2,2013-08-26,92,70,81.0,66,71.0,0.0,16.0,0.0,8,2013
2444,1,2013-08-27,96,77,86.5,70,75.0,0.0,22.0,0.0,8,2013
2445,2,2013-08-27,96,77,86.5,68,74.0,0.0,22.0,0.0,8,2013
2446,1,2013-08-28,83,71,77.0,69,72.0,0.0,12.0,0.0,8,2013
2447,2,2013-08-28,83,71,77.0,67,71.0,0.0,12.0,0.0,8,2013
2448,1,2013-08-29,89,66,77.5,64,69.0,0.0,13.0,0.0,8,2013
2449,2,2013-08-29,87,69,78.0,65,69.0,0.0,13.0,0.0,8,2013
2450,1,2013-08-30,96,67,81.5,68,72.0,0.0,17.0,0.36,8,2013
2451,2,2013-08-30,96,69,82.5,67,71.0,0.0,18.0,0.47,8,2013
2452,1,2013-08-31,78,71,74.5,67,69.0,0.0,10.0,0.07,8,2013
2453,2,2013-08-31,77,70,73.5,66,68.0,0.0,9.0,0.96,8,2013
2454,1,2013-09-01,85,65,75.0,67,70.0,0.0,10.0,0.14,9,2013
2455,2,2013-09-01,84,68,76.0,66,69.0,0.0,11.0,0.02,9,2013
2456,1,2013-09-02,79,60,69.5,61,64.0,0.0,5.0,0.0,9,2013
2457,2,2013-09-02,77,62,69.5,60,64.0,0.0,5.0,0.0,9,2013
2458,1,2013-09-03,77,57,67.0,54,59.0,0.0,2.0,0.0,9,2013
2459,2,2013-09-03,76,58,67.0,54,60.0,0.0,2.0,0.0,9,2013
2460,1,2013-09-04,84,59,71.5,57,63.0,0.0,7.0,0.0,9,2013
2461,2,2013-09-04,84,59,71.5,55,62.0,0.0,7.0,0.0,9,2013
2462,1,2013-09-05,74,59,66.5,54,60.0,0.0,2.0,0.0,9,2013
2463,2,2013-09-05,74,65,69.5,53,60.0,0.0,5.0,0.0,9,2013
2464,1,2013-09-06,86,57,71.5,58,64.0,0.0,7.0,0.0,9,2013
2465,2,2013-09-06,85,62,73.5,55,63.0,0.0,9.0,0.0,9,2013
2466,1,2013-09-07,88,65,76.5,62,68.0,0.0,12.0,0.01,9,2013
2467,2,2013-09-07,87,68,77.5,61,67.0,0.0,13.0,0.0,9,2013
2468,1,2013-09-08,77,71,74.0,66,69.0,0.0,9.0,0.0,9,2013
2469,2,2013-09-08,78,71,74.5,65,68.0,0.0,10.0,0.0,9,2013
2470,1,2013-09-09,94,68,81.0,70,74.0,0.0,16.0,0.0,9,2013
2471,2,2013-09-09,94,69,81.5,68,73.0,0.0,17.0,0.0,9,2013
2472,1,2013-09-10,95,77,86.0,64,71.0,0.0,21.0,0.0,9,2013
2473,2,2013-09-10,96,78,87.0,63,71.0,0.0,22.0,0.0,9,2013
2474,1,2013-09-11,91,75,83.0,66,71.0,0.0,18.0,0.0,9,2013
2475,2,2013-09-11,92,75,83.5,66,71.0,0.0,19.0,0.0,9,2013
2476,1,2013-09-12,82,62,72.0,59,64.0,0.0,7.0,0.0,9,2013
2477,2,2013-09-12,83,63,73.0,58,64.0,0.0,8.0,0.06,9,2013
2478,1,2013-09-13,67,52,59.5,45,52.0,5.0,0.0,0.0,9,2013
2479,2,2013-09-13,67,54,60.5,45,53.0,4.0,0.0,0.0,9,2013
2480,1,2013-09-14,72,47,59.5,43,52.0,5.0,0.0,0.0,9,2013
2481,2,2013-09-14,72,51,61.5,41,52.0,3.0,0.0,0.0,9,2013
2482,1,2013-09-15,62,56,59.0,52,55.0,6.0,0.0,0.65,9,2013
2483,2,2013-09-15,62,58,60.0,51,55.0,5.0,0.0,0.24,9,2013
2484,1,2013-09-16,64,51,57.5,47,52.0,7.0,0.0,0.0,9,2013
2485,2,2013-09-16,64,55,59.5,47,53.0,5.0,0.0,0.0,9,2013
2486,1,2013-09-17,71,49,60.0,51,56.0,5.0,0.0,0.0,9,2013
2487,2,2013-09-17,70,53,61.5,49,55.0,3.0,0.0,0.0,9,2013
2488,1,2013-09-18,81,60,70.5,60,64.0,0.0,6.0,0.55,9,2013
2489,2,2013-09-18,82,62,72.0,58,62.0,0.0,7.0,0.51,9,2013
2490,1,2013-09-19,84,69,76.5,68,70.0,0.0,12.0,0.84,9,2013
2491,2,2013-09-19,84,70,77.0,66,69.0,0.0,12.0,0.0,9,2013
2492,1,2013-09-20,76,58,67.0,60,63.0,0.0,2.0,0.0,9,2013
2493,2,2013-09-20,77,59,68.0,59,63.0,0.0,3.0,0.02,9,2013
2494,1,2013-09-21,67,52,59.5,48,53.0,5.0,0.0,0.0,9,2013
2495,2,2013-09-21,67,51,59.0,46,53.0,6.0,0.0,0.0,9,2013
2496,1,2013-09-22,67,49,58.0,47,52.0,7.0,0.0,0.0,9,2013
2497,2,2013-09-22,67,49,58.0,45,51.0,7.0,0.0,0.0,9,2013
2498,1,2013-09-23,67,46,56.5,48,53.0,8.0,0.0,0.0,9,2013
2499,2,2013-09-23,67,50,58.5,45,52.0,6.0,0.0,0.0,9,2013
2500,1,2013-09-24,70,49,59.5,49,54.0,5.0,0.0,0.0,9,2013
2501,2,2013-09-24,91,52,71.5,48,54.0,3.40709171496761,5.647118990794408,0.0,9,2013
2502,1,2013-09-25,70,51,60.5,52,56.0,4.0,0.0,0.0,9,2013
2503,2,2013-09-25,71,56,63.5,51,56.0,1.0,0.0,0.0,9,2013
2504,1,2013-09-26,75,50,62.5,52,58.0,2.0,0.0,0.0,9,2013
2505,2,2013-09-26,75,55,65.0,52,58.0,0.0,0.0,0.0,9,2013
2506,1,2013-09-27,81,52,66.5,51,57.0,0.0,2.0,0.0,9,2013
2507,2,2013-09-27,80,57,68.5,48,57.0,0.0,4.0,0.0,9,2013
2508,1,2013-09-28,84,55,69.5,56,62.0,0.0,5.0,0.2,9,2013
2509,2,2013-09-28,85,58,71.5,54,61.0,0.0,7.0,0.02,9,2013
2510,1,2013-09-29,68,51,59.5,49,54.0,5.0,0.0,0.18,9,2013
2511,2,2013-09-29,84,53,68.5,48,54.0,3.40709171496761,5.647118990794408,0.22,9,2013
2512,1,2013-09-30,74,47,60.5,49,55.0,4.0,0.0,0.0,9,2013
2513,2,2013-09-30,76,50,63.0,47,55.0,2.0,0.0,0.0,9,2013
2514,1,2013-10-01,79,62,70.5,62,65.0,0.0,6.0,0.0,10,2013
2515,2,2013-10-01,79,62,70.5,61,64.0,0.0,6.0,0.0,10,2013
2516,1,2013-10-02,76,62,69.0,50,59.0,0.0,4.0,0.0,10,2013
2517,2,2013-10-02,77,64,70.5,50,59.0,0.0,6.0,0.0,10,2013
2518,1,2013-10-03,78,60,69.0,65,67.0,0.0,4.0,0.12,10,2013
2519,2,2013-10-03,78,64,71.0,65,67.0,0.0,6.0,0.8,10,2013
2520,1,2013-10-04,74,65,69.5,65,66.0,0.0,5.0,0.0,10,2013
2521,2,2013-10-04,76,66,71.0,64,66.0,0.0,6.0,0.0,10,2013
2522,1,2013-10-05,80,61,70.5,66,68.0,0.0,6.0,0.82,10,2013
2523,2,2013-10-05,81,65,73.0,66,68.0,0.0,8.0,0.68,10,2013
2524,1,2013-10-06,64,45,54.5,44,49.0,10.0,0.0,0.09,10,2013
2525,2,2013-10-06,76,48,62.0,44,50.0,3.40709171496761,5.647118990794408,0.06,10,2013
2526,1,2013-10-07,68,45,56.5,45,50.0,8.0,0.0,0.0,10,2013
2527,2,2013-10-07,67,45,56.0,44,50.0,9.0,0.0,0.0,10,2013
2528,1,2013-10-08,75,43,59.0,48,53.0,6.0,0.0,0.0,10,2013
2529,2,2013-10-08,76,49,62.5,46,53.0,2.0,0.0,0.0,10,2013
2530,1,2013-10-09,71,48,59.5,47,53.0,5.0,0.0,0.0,10,2013
2531,2,2013-10-09,70,52,61.0,47,53.0,4.0,0.0,0.0,10,2013
2532,1,2013-10-10,74,46,60.0,50,55.0,5.0,0.0,0.0,10,2013
2533,2,2013-10-10,75,51,63.0,49,55.0,2.0,0.0,0.0,10,2013
2534,1,2013-10-11,76,51,63.5,51,56.0,1.0,0.0,0.0,10,2013
2535,2,2013-10-11,77,56,66.5,48,56.0,0.0,2.0,0.0,10,2013
2536,1,2013-10-12,73,46,59.5,54,57.0,5.0,0.0,0.12,10,2013
2537,2,2013-10-12,73,53,63.0,52,57.0,2.0,0.0,0.01,10,2013
2538,1,2013-10-13,64,44,54.0,41,48.0,11.0,0.0,0.0,10,2013
2539,2,2013-10-13,65,46,55.5,40,48.0,9.0,0.0,0.0,10,2013
2540,1,2013-10-14,62,42,52.0,44,49.0,13.0,0.0,0.0,10,2013
2541,2,2013-10-14,62,45,53.5,43,49.0,11.0,0.0,0.0,10,2013
2542,1,2013-10-15,64,49,56.5,51,54.0,8.0,0.0,0.07,10,2013
2543,2,2013-10-15,65,51,58.0,50,54.0,7.0,0.0,0.09,10,2013
2544,1,2013-10-16,54,47,50.5,45,48.0,14.0,0.0,0.0,10,2013
2545,2,2013-10-16,54,47,50.5,43,47.0,14.0,0.0,0.0,10,2013
2546,1,2013-10-17,53,40,46.5,44,46.0,18.0,0.0,0.29,10,2013
2547,2,2013-10-17,54,44,49.0,43,47.0,16.0,0.0,0.17,10,2013
2548,1,2013-10-18,50,39,44.5,40,43.0,20.0,0.0,0.0,10,2013
2549,2,2013-10-18,50,42,46.0,39,43.0,19.0,0.0,0.0,10,2013
2550,1,2013-10-19,54,42,48.0,37,42.0,17.0,0.0,0.01,10,2013
2551,2,2013-10-19,54,43,48.5,36,43.0,16.0,0.0,0.01,10,2013
2552,1,2013-10-20,61,36,48.5,42,46.0,16.0,0.0,0.01,10,2013
2553,2,2013-10-20,65,41,53.0,41,47.0,12.0,0.0,0.02,10,2013
2554,1,2013-10-21,55,33,44.0,31,38.0,21.0,0.0,0.0,10,2013
2555,2,2013-10-21,55,36,45.5,32,40.0,19.0,0.0,0.03,10,2013
2556,1,2013-10-22,42,29,35.5,31,34.0,29.0,0.0,0.0,10,2013
2557,2,2013-10-22,41,31,36.0,31,35.0,29.0,0.0,0.03,10,2013
2558,1,2013-10-23,46,32,39.0,27,34.0,26.0,0.0,0.0,10,2013
2559,2,2013-10-23,46,32,39.0,27,34.0,26.0,0.0,0.0,10,2013
2560,1,2013-10-24,44,31,37.5,25,33.0,27.0,0.0,0.0,10,2013
2561,2,2013-10-24,44,34,39.0,25,34.0,26.0,0.0,0.0,10,2013
2562,1,2013-10-25,51,29,40.0,26,35.0,25.0,0.0,0.0,10,2013
2563,2,2013-10-25,51,29,40.0,26,36.0,25.0,0.0,0.0,10,2013
2564,1,2013-10-26,55,37,46.0,29,39.0,19.0,0.0,0.0,10,2013
2565,2,2013-10-26,55,38,46.5,29,39.0,18.0,0.0,0.0,10,2013
2566,1,2013-10-27,54,29,41.5,29,37.0,23.0,0.0,0.0,10,2013
2567,2,2013-10-27,55,32,43.5,29,38.0,21.0,0.0,0.0,10,2013
2568,1,2013-10-28,53,35,44.0,37,41.0,21.0,0.0,0.0,10,2013
2569,2,2013-10-28,54,36,45.0,38,42.0,20.0,0.0,0.0,10,2013
2570,1,2013-10-29,57,42,49.5,40,45.0,15.0,0.0,0.0,10,2013
2571,2,2013-10-29,57,43,50.0,39,45.0,15.0,0.0,0.0,10,2013
2572,1,2013-10-30,63,43,53.0,52,53.0,12.0,0.0,0.55,10,2013
2573,2,2013-10-30,64,47,55.5,52,53.0,9.0,0.0,1.16,10,2013
2574,1,2013-10-31,64,46,55.0,56,57.0,10.0,0.0,1.04,10,2013
2575,2,2013-10-31,65,47,56.0,56,57.0,9.0,0.0,2.03,10,2013
2576,1,2014-05-01,49,42,45.5,38,42.0,19.0,0.0,0.09,5,2014
2577,2,2014-05-01,50,43,46.5,42,44.0,18.0,0.0,0.09,5,2014
2578,1,2014-05-02,53,46,49.5,39,45.0,15.0,0.0,0.0,5,2014
2579,2,2014-05-02,80,47,63.5,43,47.0,3.40709171496761,5.647118990794408,0.04,5,2014
2580,1,2014-05-03,67,46,56.5,37,48.0,8.0,0.0,0.0,5,2014
2581,2,2014-05-03,68,49,58.5,39,49.0,6.0,0.0,0.0,5,2014
2582,1,2014-05-04,58,44,51.0,29,41.0,14.0,0.0,0.0,5,2014
2583,2,2014-05-04,61,47,54.0,31,43.0,11.0,0.0,0.0,5,2014
2584,1,2014-05-05,55,43,49.0,34,42.0,16.0,0.0,0.05,5,2014
2585,2,2014-05-05,59,45,52.0,36,44.0,13.0,0.0,0.01,5,2014
2586,1,2014-05-06,63,41,52.0,34,45.0,13.0,0.0,0.0,5,2014
2587,2,2014-05-06,63,45,54.0,38,47.0,11.0,0.0,0.0,5,2014
2588,1,2014-05-07,78,48,63.0,42,50.0,2.0,0.0,0.0,5,2014
2589,2,2014-05-07,80,52,66.0,47,55.0,0.0,1.0,0.0,5,2014
2590,1,2014-05-08,89,51,70.0,55,63.0,0.0,5.0,0.1,5,2014
2591,2,2014-05-08,93,68,80.5,58,66.0,0.0,16.0,0.0,5,2014
2592,1,2014-05-09,73,54,63.5,52,58.0,1.0,0.0,1.03,5,2014
2593,2,2014-05-09,76,57,66.5,56,61.0,0.0,2.0,1.43,5,2014
2594,1,2014-05-10,77,47,62.0,42,52.0,3.0,0.0,0.0,5,2014
2595,2,2014-05-10,77,52,64.5,44,54.0,0.0,0.0,0.0,5,2014
2596,1,2014-05-11,81,52,66.5,53,59.0,0.0,2.0,0.12,5,2014
2597,2,2014-05-11,85,63,74.0,55,61.0,0.0,9.0,0.41,5,2014
2598,1,2014-05-12,84,64,74.0,64,67.0,0.0,9.0,2.09,5,2014
2599,2,2014-05-12,86,65,75.5,67,70.0,0.0,11.0,0.03,5,2014
2600,1,2014-05-13,67,52,59.5,53,56.0,5.0,0.0,0.12,5,2014
2601,2,2014-05-13,70,54,62.0,55,58.0,3.0,0.0,0.14,5,2014
2602,1,2014-05-14,56,44,50.0,39,46.0,15.0,0.0,0.02,5,2014
2603,2,2014-05-14,57,44,50.5,41,48.0,14.0,0.0,0.06,5,2014
2604,1,2014-05-15,55,40,47.5,35,41.0,17.0,0.0,0.19,5,2014
2605,2,2014-05-15,57,42,49.5,38,43.0,15.0,0.0,0.26,5,2014
2606,1,2014-05-16,46,37,41.5,34,38.0,23.0,0.0,0.1,5,2014
2607,2,2014-05-16,45,41,43.0,37,40.0,22.0,0.0,0.08,5,2014
2608,1,2014-05-17,60,39,49.5,33,42.0,15.0,0.0,0.0,5,2014
2609,2,2014-05-17,61,41,51.0,34,44.0,14.0,0.0,0.0,5,2014
